tic,date,price,gvkey
XLE,5/3/2024,92.57,126374
XLE,5/6/2024,93.3,126374
XLE,5/7/2024,93.21,126374
XLE,5/8/2024,93.1,126374
XLE,5/9/2024,94.35,126374
XLE,5/10/2024,93.83,126374
XLE,5/13/2024,93.58,126374
XLE,5/14/2024,93.7,126374
XLE,5/15/2024,93.91,126374
XLE,5/16/2024,93.65,126374
XLE,5/17/2024,94.96,126374
XLE,5/20/2024,94.34,126374
XLE,5/21/2024,93.88,126374
XLE,5/22/2024,92.08,126374
XLE,5/23/2024,91.24,126374
XLE,5/24/2024,91.37,126374
XLE,5/28/2024,92.31,126374
XLE,5/29/2024,90.68,126374
XLE,5/30/2024,90.94,126374
XLE,5/31/2024,93.2,126374
XLE,6/3/2024,90.76,126374
XLE,6/4/2024,89.89,126374
XLE,6/5/2024,89.88,126374
XLE,6/6/2024,90.35,126374
XLE,6/7/2024,89.99,126374
XLE,6/10/2024,90.67,126374
XLE,6/11/2024,90.49,126374
XLE,6/12/2024,89.52,126374
XLE,6/13/2024,88.7,126374
XLE,6/14/2024,88.04,126374
XLE,6/17/2024,88.27,126374
XLE,6/18/2024,88.64,126374
XLE,6/20/2024,90.27,126374
XLE,6/21/2024,89.75,126374
XLE,6/24/2024,91.28,126374
XLE,6/25/2024,91.49,126374
XLE,6/26/2024,90.59,126374
XLE,6/27/2024,90.8,126374
XLE,6/28/2024,91.15,126374
XLE,7/1/2024,91.2,126374
XLE,7/2/2024,91.13,126374
XLE,7/3/2024,91.53,126374
XLE,7/5/2024,90.1,126374
XLE,7/8/2024,89.55,126374
XLE,7/9/2024,88.76,126374
XLE,7/10/2024,89.36,126374
XLE,7/11/2024,90.29,126374
XLE,7/12/2024,90.52,126374
XLE,7/15/2024,91.89,126374
XLE,7/16/2024,92.3,126374
XLE,7/17/2024,93.22,126374
XLE,7/18/2024,93.39,126374
XLE,7/19/2024,92.37,126374
XLE,7/22/2024,91.79,126374
XLE,7/23/2024,90.33,126374
XLE,7/24/2024,90.34,126374
XLE,7/25/2024,91.9,126374
XLE,7/26/2024,92.19,126374
XLE,7/29/2024,91.4,126374
XLE,7/30/2024,92.82,126374
XLE,7/31/2024,93.21,126374
XLE,8/1/2024,90.74,126374
XLE,8/2/2024,88.4,126374
XLE,8/5/2024,86.45,126374
XLE,8/6/2024,86.98,126374
XLE,8/7/2024,87.33,126374
XLE,8/8/2024,89.21,126374
XLE,8/9/2024,89.41,126374
XLE,8/12/2024,89.85,126374
XLE,8/13/2024,88.98,126374
XLE,8/14/2024,89.5,126374
XLE,8/15/2024,90.57,126374
XLE,8/16/2024,90.47,126374
XLE,8/19/2024,91.08,126374
XLE,8/20/2024,88.68,126374
XLE,8/21/2024,88.83,126374
XLE,8/22/2024,89.06,126374
XLE,8/23/2024,90.39,126374
XLE,8/26/2024,91.2,126374
XLE,8/27/2024,90.35,126374
XLE,8/28/2024,89.77,126374
XLE,8/29/2024,90.94,126374
XLE,8/30/2024,91.28,126374
XLE,9/3/2024,89.01,126374
XLE,9/4/2024,87.78,126374
XLE,9/5/2024,87.1,126374
XLE,9/6/2024,86.01,126374
XLE,9/9/2024,86.63,126374
XLE,9/10/2024,85.14,126374
XLE,9/11/2024,84.35,126374
XLE,9/12/2024,85.11,126374
XLE,9/13/2024,85.59,126374
XLE,9/16/2024,86.57,126374
XLE,9/17/2024,87.74,126374
XLE,9/18/2024,87.91,126374
XLE,9/19/2024,88.96,126374
XLE,9/20/2024,88.76,126374
XLE,9/23/2024,89.12,126374
XLE,9/24/2024,88.9,126374
XLE,9/25/2024,87.16,126374
XLE,9/26/2024,85.45,126374
XLE,9/27/2024,87.19,126374
XLE,9/30/2024,87.8,126374
XLE,10/1/2024,89.8,126374
XLE,10/2/2024,90.72,126374
XLE,10/3/2024,92.32,126374
XLE,10/4/2024,93.18,126374
XLE,10/7/2024,93.51,126374
XLE,10/8/2024,91.07,126374
XLE,10/9/2024,91.62,126374
XLE,10/10/2024,92.24,126374
XLE,10/11/2024,92.81,126374
XLE,10/14/2024,92.77,126374
XLE,10/15/2024,89.78,126374
XLE,10/16/2024,90.21,126374
XLE,10/17/2024,90.64,126374
XLE,10/18/2024,90.34,126374
XLE,10/21/2024,90.07,126374
XLE,10/22/2024,90.28,126374
XLE,10/23/2024,89.81,126374
XLE,10/24/2024,89.8,126374
XLE,10/25/2024,89.77,126374
XLE,10/28/2024,89.2,126374
XLE,10/29/2024,87.84,126374
XLE,10/30/2024,88.04,126374
XLE,10/31/2024,88.59,126374
XLE,11/1/2024,88.03,126374
XLE,11/4/2024,89.57,126374
XLE,11/5/2024,90.17,126374
XLE,11/6/2024,93.56,126374
XLE,11/7/2024,93.13,126374
XLE,11/8/2024,93.75,126374
XLE,11/11/2024,94.28,126374
XLE,11/12/2024,93.78,126374
XLE,11/13/2024,94.51,126374
XLE,11/14/2024,94.87,126374
XLE,11/15/2024,94.73,126374
XLE,11/18/2024,95.99,126374
XLE,11/19/2024,95.38,126374
XLE,11/20/2024,96.34,126374
XLE,11/21/2024,97.12,126374
XLE,11/22/2024,97.27,126374
XLE,11/25/2024,95.35,126374
XLE,11/26/2024,95.22,126374
XLE,11/27/2024,95.12,126374
XLE,11/29/2024,95.53,126374
XLE,12/2/2024,94.52,126374
XLE,12/3/2024,94.51,126374
XLE,12/4/2024,92.23,126374
XLE,12/5/2024,92.59,126374
XLE,12/6/2024,91.02,126374
XLE,12/9/2024,90.87,126374
XLE,12/10/2024,90.25,126374
XLE,12/11/2024,90.4,126374
XLE,12/12/2024,89.67,126374
XLE,12/13/2024,89.22,126374
XLE,12/16/2024,87.26,126374
XLE,12/17/2024,86.61,126374
XLE,12/18/2024,84.05,126374
XLE,12/19/2024,83.32,126374
XLE,12/20/2024,84.14,126374
XLE,12/23/2024,83.93,126374
XLE,12/24/2024,84.64,126374
XLE,12/26/2024,84.57,126374
XLE,12/27/2024,84.56,126374
XLE,12/30/2024,84.55,126374
XLE,12/31/2024,85.66,126374
XLE,1/2/2025,86.66,126374
XLE,1/3/2025,87.47,126374
XLE,1/6/2025,87.07,126374
XLE,1/7/2025,87.94,126374
XLE,1/8/2025,88.03,126374
XLE,1/10/2025,88.39,126374
XLE,1/13/2025,90.25,126374
XLE,1/14/2025,91.22,126374
XLE,1/15/2025,92.57,126374
XLE,1/16/2025,93.24,126374
XLE,1/17/2025,93.96,126374
XLE,1/21/2025,93.48,126374
XLE,1/22/2025,91.78,126374
XLE,1/23/2025,92.2,126374
XLE,1/24/2025,91.31,126374
XLE,1/27/2025,90.36,126374
XLE,1/28/2025,89.5,126374
XLE,1/29/2025,89.7,126374
XLE,1/30/2025,90.16,126374
XLE,1/31/2025,87.64,126374
XLE,2/3/2025,88.19,126374
XLE,2/4/2025,90.04,126374
XLE,2/5/2025,90.23,126374
XLE,2/6/2025,88.57,126374
XLE,2/7/2025,88.56,126374
XLE,2/10/2025,90.51,126374
XLE,2/11/2025,91.24,126374
XLE,2/12/2025,89.04,126374
XLE,2/13/2025,89.71,126374
XLE,2/14/2025,90.07,126374
XLE,2/18/2025,91.3,126374
XLE,2/19/2025,92.02,126374
XLE,2/20/2025,92.86,126374
XLE,2/21/2025,90.93,126374
XLE,2/24/2025,90.95,126374
XLE,2/25/2025,89.64,126374
XLE,2/26/2025,89.13,126374
XLE,2/27/2025,89.61,126374
XLE,2/28/2025,91,126374
XLE,3/3/2025,87.82,126374
XLE,3/4/2025,86.97,126374
XLE,3/5/2025,85.7,126374
XLE,3/6/2025,85.96,126374
XLE,3/7/2025,87.43,126374
XLE,3/10/2025,88.08,126374
XLE,3/11/2025,87.38,126374
XLE,3/12/2025,87.78,126374
XLE,3/13/2025,87.18,126374
XLE,3/14/2025,89.76,126374
XLE,3/17/2025,91.19,126374
XLE,3/18/2025,91.34,126374
XLE,3/19/2025,92.83,126374
XLE,3/20/2025,93.17,126374
XLE,3/21/2025,92.52,126374
XLE,3/24/2025,92.85,126374
XLE,3/25/2025,93.23,126374
XLE,3/26/2025,93.78,126374
XLE,3/27/2025,92.87,126374
XLE,3/28/2025,92.43,126374
XLE,3/31/2025,93.45,126374
XLE,4/1/2025,94,126374
XLE,4/2/2025,94.13,126374
XLE,4/3/2025,86.74,126374
XLE,4/4/2025,78.76,126374
XLE,4/7/2025,78.25,126374
XLE,4/8/2025,76.44,126374
XLE,4/9/2025,82.36,126374
XLE,4/10/2025,76.98,126374
XLE,4/11/2025,78.89,126374
XLE,4/14/2025,79.17,126374
XLE,4/15/2025,79.05,126374
XLE,4/16/2025,79.7,126374
XLE,4/17/2025,81.5,126374
XLE,4/21/2025,79.37,126374
XLE,4/22/2025,81.39,126374
XLE,4/23/2025,81.24,126374
XLE,4/24/2025,82.54,126374
XLE,4/25/2025,82.39,126374
XLE,4/28/2025,82.97,126374
XLE,4/29/2025,82.73,126374
XLE,4/30/2025,80.5,126374
XLE,5/1/2025,80.8,126374
XLE,5/2/2025,81.98,126374
XLE,5/5/2025,80.5,126374
XLE,5/6/2025,80.52,126374
XLE,5/7/2025,80.55,126374
XLE,5/8/2025,81.61,126374
XLE,5/9/2025,82.43,126374
XLE,5/12/2025,84.58,126374
XLE,5/13/2025,85.77,126374
XLE,5/14/2025,85.25,126374
XLE,5/15/2025,85.61,126374
XLE,5/16/2025,85.48,126374
XLE,5/19/2025,84.37,126374
XLE,5/20/2025,83.59,126374
XLE,5/21/2025,82.05,126374
XLE,5/22/2025,81.73,126374
XLE,5/23/2025,81.99,126374
XLE,5/27/2025,82.7,126374
XLE,5/28/2025,81.65,126374
XLE,5/29/2025,82.26,126374
XLE,5/30/2025,81.53,126374
XLE,6/2/2025,82.6,126374
XLE,6/3/2025,83.58,126374
XLE,6/4/2025,81.95,126374
XLE,6/5/2025,81.87,126374
XLE,6/6/2025,83.41,126374
XLE,6/9/2025,83.57,126374
XLE,6/10/2025,85.06,126374
XLE,6/11/2025,86.29,126374
XLE,6/12/2025,86.59,126374
XLE,6/13/2025,88.1,126374
XLE,6/16/2025,87.84,126374
XLE,6/17/2025,88.66,126374
XLE,6/18/2025,88.08,126374
XLE,6/20/2025,88.98,126374
XLE,6/23/2025,86.03,126374
XLE,6/24/2025,84.91,126374
XLE,6/25/2025,84.54,126374
XLE,6/26/2025,85.75,126374
XLE,6/27/2025,85.3,126374
XLE,6/30/2025,84.81,126374
XLE,7/1/2025,85.46,126374
XLE,7/2/2025,86.93,126374
XLE,7/3/2025,87.03,126374
XLE,7/7/2025,86.19,126374
XLE,7/8/2025,88.51,126374
XLE,7/9/2025,88.06,126374
XLE,7/10/2025,88.73,126374
XLE,7/11/2025,89.13,126374
XLE,7/14/2025,88.15,126374
XLE,7/15/2025,86.88,126374
XLE,7/16/2025,86.13,126374
XLE,7/17/2025,86.66,126374
XLE,7/18/2025,85.96,126374
XLE,7/21/2025,85.07,126374
XLE,7/22/2025,85.47,126374
XLE,7/23/2025,86.81,126374
XLE,7/24/2025,87.43,126374
XLE,7/25/2025,87.1,126374
XLE,7/28/2025,88.09,126374
XLE,7/29/2025,88.95,126374
XLE,7/30/2025,87.68,126374
XLE,7/31/2025,87.21,126374
XLE,8/1/2025,85.59,126374
XLE,8/4/2025,85.4,126374
XLE,8/5/2025,85.51,126374
XLE,8/6/2025,84.72,126374
XLE,8/7/2025,84.39,126374
XLE,8/8/2025,84.93,126374
XLE,8/11/2025,84.25,126374
XLE,8/12/2025,84.66,126374
XLE,8/13/2025,85.64,126374
XLE,8/14/2025,85.56,126374
XLE,8/15/2025,85.56,126374
XLE,8/18/2025,85.05,126374
XLE,8/19/2025,85.08,126374
XLE,8/20/2025,85.79,126374
XLE,8/21/2025,86.38,126374
XLE,8/22/2025,88.14,126374
XLE,8/25/2025,88.37,126374
XLE,8/26/2025,88.23,126374
XLE,8/27/2025,89.22,126374
XLE,8/28/2025,89.9,126374
XLE,8/29/2025,90.39,126374
XLE,9/2/2025,90.52,126374
XLE,9/3/2025,88.49,126374
XLE,9/4/2025,89.08,126374
XLE,9/5/2025,87.36,126374
XLE,9/8/2025,87.16,126374
XLE,9/9/2025,87.58,126374
XLE,9/10/2025,89.11,126374
XLE,9/11/2025,89.13,126374
XLE,9/12/2025,88.6,126374
XLE,9/15/2025,88.3,126374
XLE,9/16/2025,89.78,126374
XLE,9/17/2025,89.99,126374
XLE,9/18/2025,89.71,126374
XLE,9/19/2025,88.52,126374
XLE,9/22/2025,87.67,126374
XLE,9/23/2025,89.18,126374
XLE,9/24/2025,90.34,126374
XLE,9/25/2025,91.15,126374
XLE,9/26/2025,91.99,126374
XLE,9/29/2025,90.3,126374
XLE,9/30/2025,89.34,126374
XLE,10/1/2025,89.34,126374
XLE,10/2/2025,88.44,126374
XLE,10/3/2025,88.91,126374
XLE,10/6/2025,89.35,126374
XLE,10/7/2025,89.49,126374
XLE,10/8/2025,88.97,126374
XLE,10/9/2025,87.76,126374
XLE,10/10/2025,85.22,126374
XLE,10/13/2025,86.38,126374
XLE,10/14/2025,86.37,126374
XLE,10/15/2025,86.32,126374
XLE,10/16/2025,85.28,126374
XLE,10/17/2025,85.98,126374
XLE,10/20/2025,86.89,126374
XLE,10/21/2025,86.69,126374
XLE,10/22/2025,87.8,126374
XLE,10/23/2025,88.97,126374
XLE,10/24/2025,88.07,126374
XLE,10/27/2025,88.28,126374
XLE,10/28/2025,87.36,126374
XLE,10/29/2025,88.01,126374
XLE,10/30/2025,87.49,126374
XLE,10/31/2025,88.13,126374
XLE,11/3/2025,88.14,126374
XLE,11/4/2025,87.19,126374
XLE,11/5/2025,87.42,126374
XLE,11/6/2025,88.27,126374
XLE,11/7/2025,89.54,126374
XLE,11/10/2025,90.35,126374
XLE,11/11/2025,91.53,126374
XLE,11/12/2025,90.25,126374
XLE,11/13/2025,90.48,126374
XLE,11/14/2025,92.02,126374
XLE,11/17/2025,90.34,126374
XLE,11/18/2025,91.06,126374
XLE,11/19/2025,89.88,126374
XLE,11/20/2025,88.86,126374
XLE,11/21/2025,89.42,126374
XLE,11/24/2025,89.17,126374
XLE,11/25/2025,88.61,126374
XLE,11/26/2025,89.28,126374
XLE,11/28/2025,90.45,126374
XLE,12/1/2025,91.32,126374
XLE,12/2/2025,90.14,126374
XLE,12/3/2025,91.83,126374
XLE,12/4/2025,92.22,126374
XLE,12/5/2025,45.92,126374
XLE,12/8/2025,45.42,126374
XLE,12/9/2025,45.7,126374
XLE,12/10/2025,46.18,126374
XLE,12/11/2025,45.96,126374
XLE,12/12/2025,45.51,126374
XLE,12/15/2025,45.19,126374
XLE,12/16/2025,43.81,126374
XLE,12/17/2025,44.78,126374
XLE,12/18/2025,44.13,126374
XLE,12/19/2025,44.13,126374
XLE,12/22/2025,44.21,126374
XLE,12/23/2025,44.5,126374
XLE,12/24/2025,44.37,126374
XLE,12/26/2025,44.2,126374
XLE,12/29/2025,44.62,126374
XLE,12/30/2025,44.96,126374
XLE,12/31/2025,44.71,126374
